response_id,profiling_role,profiling_location,profiling_region,profiling_sector,survey_question_title,survey_question_type,option,suboption,answer
794094071,Clearing / Settlements,Germany,Europe,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Client and stakeholder education efforts,,5
794094071,Clearing / Settlements,Germany,Europe,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Industry collaboration (and leadership by key associations),,5
794094071,Clearing / Settlements,Germany,Europe,Custodian / Bank,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Industry collaboration (and leadership by key associations),,5
794094071,Clearing / Settlements,Germany,Europe,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Industry collaboration (and leadership by key associations),,5
794094071,Clearing / Settlements,Germany,Europe,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Time available to prepare (from SEC announcement),,4
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What do you see as the major influences on your business strategy in the next 10 years?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which region(s) do you oversee digital asset activity in? Select all that apply.,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Where are you located?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you break down the volume of your shareholder engagement today between Institutional and Wealth / Retail - and how do you expect this to change?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which is the primary region where you oversee digital asset activity?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is the size of your firm?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is the AUM of the fund? (Expressed in USD billions),radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which of the following statements best describes your strategic approach to African investments?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How many employees are currently working at your company?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is the primary activity that you are involved in?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you rate the level of personalisation that your clients are receiving today in your investments?,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you describe the nature of your existing technology platforms?,matrix,Affirmations,Before T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How satisfied are you with the quality and timing of your proxy voting information?,matrix,Affirmations,Before T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How many staff are in your organization globally? ,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What type of financial institution do you represent? ,radio,,,Clearing / Settlements
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What are your top three operational challenges in this market that impact costs either directly or indirectly?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles? ,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which investment channel(s) are you using to invest into Africa today?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What type of fund are you describing in this exercise?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role / Position?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How efficient do you view your corporate action event notification process to be today?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role/Position?  ,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role/Position?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Where are you located?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your role / department?,checkbox,"Argentina, Jamaica, Peru - as a non-depositary participant",,"Argentina, Jamaica, Peru - as a non-depositary participant"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What are your top three operational challenges in this market that impact costs either directly or indirectly?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles? ,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which investment channel(s) are you using to invest into Africa today?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,FX instruction / execution,,By 4am ET on T+1
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your role / department?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What do you estimate your affirmation rate to be today (as a percentage of your total trading volumes)?,radio,,,91-95%
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your minimum required level of investment into an African market (i.e. in order to justify the costs and administration)?,radio,,,91-95%
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your current annual IT / system and headcount spend on asset servicing?,radio,,,91-95%
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How do you describe the following obstacles on your path to T+1?,radio,,,91-95%
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How is this investment being distributed?,radio,,,91-95%
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Inventory updates and management,,By 9am ET on T+1
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Inventory updates and management,,By 9am ET on T+1
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Exception handling,,By 9am ET on T+1
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Exception handling,,By 9am ET on T+1
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Settlements,,By 4am ET on T+1
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Settlements,,By 4am ET on T+1
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Affirmations,,By 9pm ET on T+0
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Affirmations,,By 9pm ET on T+0
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"For Proxy Voting, how effective do you believe your current processes to be today?",matrix,Affirmations,Before T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,FX instruction / execution,,By 4am ET on T+1
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,,matrix,Foreign Exchange / FX,After T+1,Executing at market close (for T+1 delivery)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,,matrix,Foreign Exchange / FX,Before T+1,Executing at market close (for T+1 delivery)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How ready are you to use tokenised digital assets for your investments today?,matrix,Settlements,After T+1,Using Settlement Instructions
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,,matrix,Settlements,After T+1,Using Settlement Instructions
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How ready are you to use tokenised digital assets for your investments today?,matrix,Settlements,Before T+1,Using Settlement Instructions
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,,matrix,Settlements,Before T+1,Using Settlement Instructions
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Would you be happy to use Distributed Ledger to Tokenise your investments - if that meant more personalised portfolios and better performance? ,matrix,Affirmations,After T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which operating model are you using for (the majority of) each of the following activities in your US trading?,matrix,Affirmations,After T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"For Proxy Voting, how effective do you believe your current processes to be today?",matrix,Affirmations,After T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How satisfied are you with the quality and timing of your proxy voting information?,matrix,Affirmations,After T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you describe the nature of your existing technology platforms?,matrix,Affirmations,After T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Would you be happy to use Distributed Ledger to Tokenise your investments - if that meant more personalised portfolios and better performance? ,matrix,Affirmations,Before T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which operating model are you using for (the majority of) each of the following activities in your US trading?,matrix,Affirmations,Before T+1,Using Global Custodian (but using my TradeSuite ID)
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which part of the industry do you work in?,menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your role?,radio,,,"501-10,000 people"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much does it cost you today to communicate a corporate event to your shareholders?,radio,,,"501-10,000 people"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How many (beneficial owner) shareholders / bond-holders do you have holding your issued capital today?,radio,,,"501-10,000 people"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which part of the financial markets do you work in?,radio,,,"501-10,000 people"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Where are you located?,radio,,,"501-10,000 people"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please specify the type(s) of account activity that you have in this market.,menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you rate the level of personalisation that you are receiving today in your investments?,menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Where are you based?,menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Would you like to benchmark your responses versus your market peers? If so, please share your email details with us below. ",menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Where are you located?,menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In what capacity are you answering this survey? ,menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What traditional asset classes do you currently issue / trade or service?,menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your role in your organisation?,menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What type of financial institution do you represent?,menu,,,Singapore
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role / Position?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you would like to receive your own, personalised benchmarking scorecard after this survey, please share your email with us below (optional):",radio,,,Custodian / Bank
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which part of the industry do you work in?,radio,,,Custodian / Bank
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your role / position?,radio,,,Custodian / Bank
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please enter your email below:,radio,,,Custodian / Bank
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Where are you located?,radio,,,Custodian / Bank
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please leave your email below:,radio,,,Custodian / Bank
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please enter your email below if you would like to receive a personalized scorecard:,radio,,,Custodian / Bank
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please enter your email below to receive a personalized scorecard: ,radio,,,Custodian / Bank
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you describe your role?,email,,,an-tran.quoc@sc.com
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you would like to receive your own, personalised benchmarking scorecard after this survey, please share your email with us below (optional):",email,,,an-tran.quoc@sc.com
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you would like to receive your own, personalized benchmarking scorecard after this survey, please share your email with us below (optional).
Please contact us at info@thevalueexchange.co in case you need support.
 ",email,,,an-tran.quoc@sc.com
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which industry do you work in?,email,,,an-tran.quoc@sc.com
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which part of the industry do you work in?,email,,,an-tran.quoc@sc.com
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role / Position?,radio,,,"501-10,000 people"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your approximate level of assets under management (AUM)?,radio,,,"501-10,000 people"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How efficient do you view your corporate action event notification process to be today?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role/Position?  ,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role/Position?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Where are you located?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What type of fund are you describing in this exercise?,checkbox,Mexico - as a non-depository participant,,Mexico - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What are your top three operational challenges in this market that impact costs either directly or indirectly?,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles? ,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which investment channel(s) are you using to invest into Africa today?,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What type of fund are you describing in this exercise?,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role / Position?,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How efficient do you view your corporate action event notification process to be today?,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role/Position?  ,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role/Position?,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your role / department?,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Where are you located?,checkbox,Canada - as a non-depository participant,,Canada - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How many staff are in your organisation?,radio,,,"501-10,000 people"
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your role / department?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Where are you located?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role/Position?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role/Position?  ,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your Role / Position?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What type of fund are you describing in this exercise?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which investment channel(s) are you using to invest into Africa today?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which markets are you impacted by the move to T+1 settlement cycles? ,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What are your top three operational challenges in this market that impact costs either directly or indirectly?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094073,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How efficient do you view your corporate action event notification process to be today?,checkbox,USA - as a non-depository participant,,USA - as a non-depository participant
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Valuations,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Valuations,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Corporate Actions,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Corporate Actions,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Fails management,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Fails management,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Settlements,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Settlements,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,"Funding (including treasury management, margining, clearing, etc.)",,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,"Funding (including treasury management, margining, clearing, etc.)",,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Foreign Exchange / FX,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Foreign Exchange / FX,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Middle Office (Allocations / Confirmations / Affirmations),,Significantly more automated
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Exception handling,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Exception handling,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much of your daily trading volumes or holdings today are impacted by the following events?,table-radio,Near-misses / trade exceptions (including DKs),,1-3%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much of your daily trading volumes or holdings today are impacted by the following events?,table-radio,Extended settlements (i.e. on T+2 or more),,1-3%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much of your daily trading volumes or holdings today are impacted by the following events?,table-radio,Trades being processed in the day cycle (on a gross basis),,Don't Know
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much of your daily trading volumes or holdings today are impacted by the following events?,table-radio,Trade fails (affirmed trades),,0%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much of your daily trading volumes or holdings today are impacted by the following events?,table-radio,Trade fails (unaffirmed trades),,1-3%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much of your daily trading volumes or holdings today are impacted by the following events?,table-radio,Trade fails (blind-affirmed trades),,Don't Know
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much of your daily trading volumes or holdings today are impacted by the following events?,table-radio,Missed corporate action elections,,0%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Affirmation model (on T+0),,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Affirmation model (on T+0),,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Affirmation model (on T+0),,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Client and stakeholder education efforts,,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,Smaller firms triggering manual processing,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Exception handling,,By 9am ET on T+1
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Exception handling,,By 9am ET on T+1
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"If you are a direct member of FICC, how are you planning to deal with additional margin requirements?",table-radio,Inventory updates and management,,By 4am ET on T+1
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"On average, when are you now completing the majority of the following tasks for your North American trading?",table-radio,Inventory updates and management,,By 4am ET on T+1
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How is this investment being distributed?,radio,,,91-95%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How do you describe the following obstacles on your path to T+1?,radio,,,91-95%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your current annual IT / system and headcount spend on asset servicing?,radio,,,91-95%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is your minimum required level of investment into an African market (i.e. in order to justify the costs and administration)?,radio,,,91-95%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What do you estimate your affirmation rate to be today (as a percentage of your total trading volumes)?,radio,,,91-95%
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,FX (booking and execution),,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,FX (booking and execution),,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,FX (booking and execution),,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,Smaller firms triggering manual processing,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Middle Office (Allocations / Confirmations / Affirmations),,Significantly more automated
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,Smaller firms triggering manual processing,,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,Manual exception handling (across the trade cycle),,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,Manual exception handling (across the trade cycle),,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,Manual exception handling (across the trade cycle),,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,Funding (challenges with dislocation and cash management),,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,Funding (challenges with dislocation and cash management),,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,Funding (challenges with dislocation and cash management),,No change
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What challenges are you experiencing in successfully realizing the expansion projects above?,table-radio,Trade fails,,Better than expected
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What do you expect the adoption rates of digital assets to be in the next 10 years? As a % of overall issuances (% of overall issuance volumes for your funding and treasury management).,table-radio,Trade fails,,Better than expected
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Before T+1, we identified a range of key risks. How have they materialised for your operations following the May transitions?",table-radio,Trade fails,,Better than expected
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Account opening / onboarding (including Settlement Instruction / SSI maintenance),,More automated
